dataset,backbone,attack,defense,pratio,test_acc,test_asr,test_ra
cifar100,mobilenet_v3_large,badnet,anp,0.005,0.5146999955177307,0.0123232323676347,0.5062626600265503
cifar100,mobilenet_v3_large,badnet,ac,0.005,0.3563999831676483,0.0091919191181659,0.3512121438980102
cifar100,mobilenet_v3_large,badnet,spectral,0.005,0.4538999795913696,0.010202020406723,0.4474746882915497
cifar100,mobilenet_v3_large,badnet,abl,0.005,0.3725000023841858,0.0076767681166529,0.3665656745433807
cifar100,mobilenet_v3_large,badnet,dbd,0.005,0.4355999827384949,0.004646464716643,0.4289899170398712
cifar100,mobilenet_v3_large,badnet,clp,0.005,,,
cifar100,mobilenet_v3_large,badnet,d-br,0.005,,,
cifar100,mobilenet_v3_large,badnet,d-st,0.005,,,
cifar100,mobilenet_v3_large,badnet,dde,0.005,,,
cifar100,mobilenet_v3_large,badnet,i-bau,0.005,,,
cifar100,mobilenet_v3_large,badnet,mbns,0.005,,,
cifar100,densenet161,badnet,nodefense,0.005,0.576,0.0102020202020202,0.5553535223007202
cifar100,densenet161,badnet,ft,0.005,0.5722000002861023,0.0045454548671841,0.5556566119194031
cifar100,densenet161,badnet,fp,0.005,0.5726999640464783,0.0009090909152291,0.5545454621315002
cifar100,densenet161,badnet,nad,0.005,0.5733999609947205,0.0054545458406209,0.5563636422157288
cifar100,densenet161,badnet,nc,0.005,0.5758999586105347,0.0103030307218432,0.5552525520324707
cifar100,densenet161,badnet,anp,0.005,0.5547999739646912,0.0008080808329395,0.5426262617111206
cifar100,densenet161,badnet,ac,0.005,0.4095000028610229,0.0089898994192481,0.397777795791626
cifar100,densenet161,badnet,spectral,0.005,0.5238999724388123,0.0071717174723744,0.5074746608734131
cifar100,densenet161,badnet,abl,0.005,0.4548999965190887,0.0277777779847383,0.4228282868862152
cifar100,densenet161,badnet,dbd,0.005,0.5758999586105347,0.0036363636609166,0.5688889026641846
cifar100,densenet161,badnet,clp,0.005,,,
cifar100,densenet161,badnet,d-br,0.005,,,
cifar100,densenet161,badnet,d-st,0.005,,,
cifar100,densenet161,badnet,dde,0.005,,,
cifar100,densenet161,badnet,i-bau,0.005,,,
cifar100,densenet161,badnet,mbns,0.005,,,
cifar100,preactresnet18,blended,nodefense,0.005,0.7095,0.8571717171717171,0.0907070785760879
cifar100,preactresnet18,blended,ft,0.005,0.701200008392334,0.8154545426368713,0.1104040443897247
cifar100,preactresnet18,blended,fp,0.005,0.6913999915122986,0.7197980284690857,0.1436363607645034
cifar100,preactresnet18,blended,nad,0.005,0.7051999568939209,0.8225252628326416,0.1083838418126106
cifar100,preactresnet18,blended,nc,0.005,0.7094999551773071,0.8571717143058777,0.0907070711255073
cifar100,preactresnet18,blended,anp,0.005,0.6401999592781067,0.7015151977539062,0.1424242407083511
cifar100,preactresnet18,blended,ac,0.005,0.6065999865531921,0.7408081293106079,0.13191919028759
cifar100,preactresnet18,blended,spectral,0.005,0.6933000087738037,0.7676767706871033,0.134949505329132
cifar100,preactresnet18,blended,abl,0.005,0.6083999872207642,0.0093939397484064,0.3001010119915008
cifar100,preactresnet18,blended,dbd,0.005,0.6155999898910522,0.0119191920384764,0.4329293072223663
cifar100,preactresnet18,blended,clp,0.005,,,
cifar100,preactresnet18,blended,d-br,0.005,,,
cifar100,preactresnet18,blended,d-st,0.005,,,
cifar100,preactresnet18,blended,dde,0.005,,,
cifar100,preactresnet18,blended,i-bau,0.005,,,
cifar100,preactresnet18,blended,mbns,0.005,,,
cifar100,vgg19_bn,blended,nodefense,0.005,,,
cifar100,vgg19_bn,blended,ft,0.005,,,
cifar100,vgg19_bn,blended,fp,0.005,,,
cifar100,vgg19_bn,blended,nad,0.005,,,
cifar100,vgg19_bn,blended,nc,0.005,,,
cifar100,vgg19_bn,blended,anp,0.005,,,
cifar100,vgg19_bn,blended,ac,0.005,,,
cifar100,vgg19_bn,blended,spectral,0.005,,,
cifar100,vgg19_bn,blended,abl,0.005,,,
cifar100,vgg19_bn,blended,dbd,0.005,,,
cifar100,vgg19_bn,blended,clp,0.005,,,
cifar100,vgg19_bn,blended,d-br,0.005,,,
cifar100,vgg19_bn,blended,d-st,0.005,,,
cifar100,vgg19_bn,blended,dde,0.005,,,
cifar100,vgg19_bn,blended,i-bau,0.005,,,
cifar100,vgg19_bn,blended,mbns,0.005,,,
cifar100,convnext_tiny,blended,nodefense,0.005,,,
cifar100,convnext_tiny,blended,ft,0.005,,,
cifar100,convnext_tiny,blended,fp,0.005,,,
cifar100,convnext_tiny,blended,nad,0.005,,,
cifar100,convnext_tiny,blended,nc,0.005,,,
cifar100,convnext_tiny,blended,anp,0.005,,,
cifar100,convnext_tiny,blended,ac,0.005,,,
cifar100,convnext_tiny,blended,spectral,0.005,,,
cifar100,convnext_tiny,blended,abl,0.005,,,
cifar100,convnext_tiny,blended,dbd,0.005,,,
cifar100,convnext_tiny,blended,clp,0.005,,,
cifar100,convnext_tiny,blended,d-br,0.005,,,
cifar100,convnext_tiny,blended,d-st,0.005,,,
cifar100,convnext_tiny,blended,dde,0.005,,,
cifar100,convnext_tiny,blended,i-bau,0.005,,,
cifar100,convnext_tiny,blended,mbns,0.005,,,
cifar100,vit_b_16,blended,nodefense,0.005,,,
cifar100,vit_b_16,blended,ft,0.005,,,
cifar100,vit_b_16,blended,fp,0.005,,,
cifar100,vit_b_16,blended,nad,0.005,,,
cifar100,vit_b_16,blended,nc,0.005,,,
cifar100,vit_b_16,blended,anp,0.005,,,
cifar100,vit_b_16,blended,ac,0.005,,,
cifar100,vit_b_16,blended,spectral,0.005,,,
cifar100,vit_b_16,blended,abl,0.005,,,
cifar100,vit_b_16,blended,dbd,0.005,,,
cifar100,vit_b_16,blended,clp,0.005,,,
cifar100,vit_b_16,blended,d-br,0.005,,,
cifar100,vit_b_16,blended,d-st,0.005,,,
cifar100,vit_b_16,blended,dde,0.005,,,
cifar100,vit_b_16,blended,i-bau,0.005,,,
cifar100,vit_b_16,blended,mbns,0.005,,,
cifar100,efficientnet_b3,blended,nodefense,0.005,0.504,0.6436363636363637,0.1544444561004638
cifar100,efficientnet_b3,blended,ft,0.005,0.4081999957561493,0.1770707070827484,0.2386868745088577
cifar100,efficientnet_b3,blended,fp,0.005,0.4736000001430511,0.5024242401123047,0.1784848570823669
cifar100,efficientnet_b3,blended,nad,0.005,0.4241999983787536,0.2508080899715423,0.2143434435129165
cifar100,efficientnet_b3,blended,nc,0.005,0.3854999840259552,0.0013131313025951,0.2817171812057495
cifar100,efficientnet_b3,blended,anp,0.005,0.4539999961853027,0.5160606503486633,0.1719191968441009
cifar100,efficientnet_b3,blended,ac,0.005,0.2985000014305115,0.0947474762797355,0.2122222334146499
cifar100,efficientnet_b3,blended,spectral,0.005,0.4134999811649322,0.1894949525594711,0.2693938612937927
cifar100,efficientnet_b3,blended,abl,0.005,0.1923999935388565,0.3709090948104858,0.1035353541374206
cifar100,efficientnet_b3,blended,dbd,0.005,0.4728999733924866,0.0035353535786271,0.3662626445293426
cifar100,efficientnet_b3,blended,clp,0.005,,,
cifar100,efficientnet_b3,blended,d-br,0.005,,,
cifar100,efficientnet_b3,blended,d-st,0.005,,,
cifar100,efficientnet_b3,blended,dde,0.005,,,
cifar100,efficientnet_b3,blended,i-bau,0.005,,,
cifar100,efficientnet_b3,blended,mbns,0.005,,,
cifar100,mobilenet_v3_large,blended,nodefense,0.005,0.5166,0.5906060606060606,0.1546464711427688
cifar100,mobilenet_v3_large,blended,ft,0.005,0.4643999934196472,0.2516161799430847,0.2314141541719436
cifar100,mobilenet_v3_large,blended,fp,0.005,0.5094000101089478,0.5212121605873108,0.1669697016477584
cifar100,mobilenet_v3_large,blended,nad,0.005,0.46069997549057,0.2414141446352005,0.2288888990879058
cifar100,mobilenet_v3_large,blended,nc,0.005,0.37950000166893,0.0142424246296286,0.2585858702659607
cifar100,mobilenet_v3_large,blended,anp,0.005,0.4799000024795532,0.4997979998588562,0.1577777862548828
cifar100,mobilenet_v3_large,blended,ac,0.005,0.3517999947071075,0.1330303102731704,0.2110101133584976
cifar100,mobilenet_v3_large,blended,spectral,0.005,0.4544000029563904,0.1731313169002533,0.26424241065979
cifar100,mobilenet_v3_large,blended,abl,0.005,0.3714999854564667,0.0677777826786041,0.2008080929517746
cifar100,mobilenet_v3_large,blended,dbd,0.005,0.3725000023841858,0.0028282830026,0.2752525210380554
cifar100,mobilenet_v3_large,blended,clp,0.005,,,
cifar100,mobilenet_v3_large,blended,d-br,0.005,,,
cifar100,mobilenet_v3_large,blended,d-st,0.005,,,
cifar100,mobilenet_v3_large,blended,dde,0.005,,,
cifar100,mobilenet_v3_large,blended,i-bau,0.005,,,
cifar100,mobilenet_v3_large,blended,mbns,0.005,,,
cifar100,densenet161,blended,nodefense,0.005,0.5699,0.4569696969696969,0.2837373614311218
cifar100,densenet161,blended,ft,0.005,0.5672000050544739,0.4028283059597015,0.3040404021739959
cifar100,densenet161,blended,fp,0.005,0.5679000020027161,0.4082828462123871,0.2956565618515014
cifar100,densenet161,blended,nad,0.005,0.5691999793052673,0.4296969771385193,0.2925252616405487
cifar100,densenet161,blended,nc,0.005,0.5698999762535095,0.4569697082042694,0.2836363613605499
cifar100,densenet161,blended,anp,0.005,0.5205999612808228,0.3213131427764892,0.2911111116409302
cifar100,densenet161,blended,ac,0.005,0.4178999960422516,0.1665656566619873,0.2749494910240173
cifar100,densenet161,blended,spectral,0.005,0.5115000009536743,0.1982828378677368,0.3350505828857422
cifar100,densenet161,blended,abl,0.005,0.4291999936103821,0.0440404042601585,0.3005050718784332
cifar100,densenet161,blended,dbd,0.005,0.5737000107765198,0.0038383840583264,0.4716161787509918
cifar100,densenet161,blended,clp,0.005,,,
cifar100,densenet161,blended,d-br,0.005,,,
cifar100,densenet161,blended,d-st,0.005,,,
cifar100,densenet161,blended,dde,0.005,,,
cifar100,densenet161,blended,i-bau,0.005,,,
cifar100,densenet161,blended,mbns,0.005,,,
cifar100,preactresnet18,lc,nodefense,0.005,,,
cifar100,preactresnet18,lc,ft,0.005,,,
cifar100,preactresnet18,lc,fp,0.005,,,
cifar100,preactresnet18,lc,nad,0.005,,,
cifar100,preactresnet18,lc,nc,0.005,,,
cifar100,preactresnet18,lc,anp,0.005,,,
cifar100,preactresnet18,lc,ac,0.005,,,
cifar100,preactresnet18,lc,spectral,0.005,,,
cifar100,preactresnet18,lc,abl,0.005,,,
cifar100,preactresnet18,lc,dbd,0.005,,,
cifar100,preactresnet18,lc,clp,0.005,,,
cifar100,preactresnet18,lc,d-br,0.005,,,
cifar100,preactresnet18,lc,d-st,0.005,,,
cifar100,preactresnet18,lc,dde,0.005,,,
cifar100,preactresnet18,lc,i-bau,0.005,,,
cifar100,preactresnet18,lc,mbns,0.005,,,
cifar100,vgg19_bn,lc,nodefense,0.005,,,
cifar100,vgg19_bn,lc,ft,0.005,,,
cifar100,vgg19_bn,lc,fp,0.005,,,
cifar100,vgg19_bn,lc,nad,0.005,,,
cifar100,vgg19_bn,lc,nc,0.005,,,
cifar100,vgg19_bn,lc,anp,0.005,,,
cifar100,vgg19_bn,lc,ac,0.005,,,
cifar100,vgg19_bn,lc,spectral,0.005,,,
cifar100,vgg19_bn,lc,abl,0.005,,,
cifar100,vgg19_bn,lc,dbd,0.005,,,
cifar100,vgg19_bn,lc,clp,0.005,,,
cifar100,vgg19_bn,lc,d-br,0.005,,,
cifar100,vgg19_bn,lc,d-st,0.005,,,
cifar100,vgg19_bn,lc,dde,0.005,,,
cifar100,vgg19_bn,lc,i-bau,0.005,,,
cifar100,vgg19_bn,lc,mbns,0.005,,,
cifar100,convnext_tiny,lc,nodefense,0.005,,,
cifar100,convnext_tiny,lc,ft,0.005,,,
cifar100,convnext_tiny,lc,fp,0.005,,,
cifar100,convnext_tiny,lc,nad,0.005,,,
cifar100,convnext_tiny,lc,nc,0.005,,,
cifar100,convnext_tiny,lc,anp,0.005,,,
cifar100,convnext_tiny,lc,ac,0.005,,,
cifar100,convnext_tiny,lc,spectral,0.005,,,
cifar100,convnext_tiny,lc,abl,0.005,,,
cifar100,convnext_tiny,lc,dbd,0.005,,,
cifar100,convnext_tiny,lc,clp,0.005,,,
cifar100,convnext_tiny,lc,d-br,0.005,,,
cifar100,convnext_tiny,lc,d-st,0.005,,,
cifar100,convnext_tiny,lc,dde,0.005,,,
cifar100,convnext_tiny,lc,i-bau,0.005,,,
cifar100,convnext_tiny,lc,mbns,0.005,,,
cifar100,vit_b_16,lc,nodefense,0.005,,,
cifar100,vit_b_16,lc,ft,0.005,,,
cifar100,vit_b_16,lc,fp,0.005,,,
cifar100,vit_b_16,lc,nad,0.005,,,
cifar100,vit_b_16,lc,nc,0.005,,,
cifar100,vit_b_16,lc,anp,0.005,,,
cifar100,vit_b_16,lc,ac,0.005,,,
cifar100,vit_b_16,lc,spectral,0.005,,,
cifar100,vit_b_16,lc,abl,0.005,,,
cifar100,vit_b_16,lc,dbd,0.005,,,
cifar100,vit_b_16,lc,clp,0.005,,,
cifar100,vit_b_16,lc,d-br,0.005,,,
cifar100,vit_b_16,lc,d-st,0.005,,,
cifar100,vit_b_16,lc,dde,0.005,,,
cifar100,vit_b_16,lc,i-bau,0.005,,,
cifar100,vit_b_16,lc,mbns,0.005,,,
cifar100,efficientnet_b3,lc,nodefense,0.005,,,
cifar100,efficientnet_b3,lc,ft,0.005,,,
cifar100,efficientnet_b3,lc,fp,0.005,,,
cifar100,efficientnet_b3,lc,nad,0.005,,,
cifar100,efficientnet_b3,lc,nc,0.005,,,
cifar100,efficientnet_b3,lc,anp,0.005,,,
cifar100,efficientnet_b3,lc,ac,0.005,,,
cifar100,efficientnet_b3,lc,spectral,0.005,,,
cifar100,efficientnet_b3,lc,abl,0.005,,,
cifar100,efficientnet_b3,lc,dbd,0.005,,,
cifar100,efficientnet_b3,lc,clp,0.005,,,
cifar100,efficientnet_b3,lc,d-br,0.005,,,
cifar100,efficientnet_b3,lc,d-st,0.005,,,
cifar100,efficientnet_b3,lc,dde,0.005,,,
cifar100,efficientnet_b3,lc,i-bau,0.005,,,
cifar100,efficientnet_b3,lc,mbns,0.005,,,
cifar100,mobilenet_v3_large,lc,nodefense,0.005,,,
cifar100,mobilenet_v3_large,lc,ft,0.005,,,
cifar100,mobilenet_v3_large,lc,fp,0.005,,,
cifar100,mobilenet_v3_large,lc,nad,0.005,,,
cifar100,mobilenet_v3_large,lc,nc,0.005,,,
cifar100,mobilenet_v3_large,lc,anp,0.005,,,
cifar100,mobilenet_v3_large,lc,ac,0.005,,,
cifar100,mobilenet_v3_large,lc,spectral,0.005,,,
cifar100,mobilenet_v3_large,lc,abl,0.005,,,
cifar100,mobilenet_v3_large,lc,dbd,0.005,,,
cifar100,mobilenet_v3_large,lc,clp,0.005,,,
cifar100,mobilenet_v3_large,lc,d-br,0.005,,,
cifar100,mobilenet_v3_large,lc,d-st,0.005,,,
cifar100,mobilenet_v3_large,lc,dde,0.005,,,
cifar100,mobilenet_v3_large,lc,i-bau,0.005,,,
cifar100,mobilenet_v3_large,lc,mbns,0.005,,,
cifar100,densenet161,lc,nodefense,0.005,,,
cifar100,densenet161,lc,ft,0.005,,,
cifar100,densenet161,lc,fp,0.005,,,
cifar100,densenet161,lc,nad,0.005,,,
cifar100,densenet161,lc,nc,0.005,,,
cifar100,densenet161,lc,anp,0.005,,,
cifar100,densenet161,lc,ac,0.005,,,
cifar100,densenet161,lc,spectral,0.005,,,
cifar100,densenet161,lc,abl,0.005,,,
cifar100,densenet161,lc,dbd,0.005,,,
cifar100,densenet161,lc,clp,0.005,,,
cifar100,densenet161,lc,d-br,0.005,,,
cifar100,densenet161,lc,d-st,0.005,,,
cifar100,densenet161,lc,dde,0.005,,,
cifar100,densenet161,lc,i-bau,0.005,,,
cifar100,densenet161,lc,mbns,0.005,,,
cifar100,preactresnet18,sig,nodefense,0.005,0.7076,0.4603030303030303,0.171818196773529
cifar100,preactresnet18,sig,ft,0.005,0.7009999752044678,0.34414142370224,0.1902020275592804
cifar100,preactresnet18,sig,fp,0.005,0.69159996509552,0.4441414177417755,0.1549495011568069
cifar100,preactresnet18,sig,nad,0.005,0.699400007724762,0.3904040455818176,0.1767676770687103
cifar100,preactresnet18,sig,nc,0.005,0.7075999975204468,0.4602020382881164,0.1719191968441009
cifar100,preactresnet18,sig,anp,0.005,0.652999997138977,0.1906060725450515,0.2211111187934875
cifar100,preactresnet18,sig,ac,0.005,0.6013000011444092,0.2556565701961517,0.1293939501047134
cifar100,preactresnet18,sig,spectral,0.005,0.6814999580383301,0.2734343409538269,0.1764646917581558
cifar100,preactresnet18,sig,abl,0.005,0.6306999921798706,0.0568686872720718,0.2437373846769333
cifar100,preactresnet18,sig,dbd,0.005,0.6079999804496765,0.8352525234222412,0.1295959651470184
cifar100,preactresnet18,sig,clp,0.005,,,
cifar100,preactresnet18,sig,d-br,0.005,,,
cifar100,preactresnet18,sig,d-st,0.005,,,
cifar100,preactresnet18,sig,dde,0.005,,,
cifar100,preactresnet18,sig,i-bau,0.005,,,
cifar100,preactresnet18,sig,mbns,0.005,,,
cifar100,vgg19_bn,sig,nodefense,0.005,,,
cifar100,vgg19_bn,sig,ft,0.005,,,
cifar100,vgg19_bn,sig,fp,0.005,,,
cifar100,vgg19_bn,sig,nad,0.005,,,
cifar100,vgg19_bn,sig,nc,0.005,,,
cifar100,vgg19_bn,sig,anp,0.005,,,
cifar100,vgg19_bn,sig,ac,0.005,,,
cifar100,vgg19_bn,sig,spectral,0.005,,,
cifar100,vgg19_bn,sig,abl,0.005,,,
cifar100,vgg19_bn,sig,dbd,0.005,,,
cifar100,vgg19_bn,sig,clp,0.005,,,
cifar100,vgg19_bn,sig,d-br,0.005,,,
cifar100,vgg19_bn,sig,d-st,0.005,,,
cifar100,vgg19_bn,sig,dde,0.005,,,
cifar100,vgg19_bn,sig,i-bau,0.005,,,
cifar100,vgg19_bn,sig,mbns,0.005,,,
cifar100,convnext_tiny,sig,nodefense,0.005,,,
cifar100,convnext_tiny,sig,ft,0.005,,,
cifar100,convnext_tiny,sig,fp,0.005,,,
cifar100,convnext_tiny,sig,nad,0.005,,,
cifar100,convnext_tiny,sig,nc,0.005,,,
cifar100,convnext_tiny,sig,anp,0.005,,,
cifar100,convnext_tiny,sig,ac,0.005,,,
cifar100,convnext_tiny,sig,spectral,0.005,,,
cifar100,convnext_tiny,sig,abl,0.005,,,
cifar100,convnext_tiny,sig,dbd,0.005,,,
cifar100,convnext_tiny,sig,clp,0.005,,,
cifar100,convnext_tiny,sig,d-br,0.005,,,
cifar100,convnext_tiny,sig,d-st,0.005,,,
cifar100,convnext_tiny,sig,dde,0.005,,,
cifar100,convnext_tiny,sig,i-bau,0.005,,,
cifar100,convnext_tiny,sig,mbns,0.005,,,
cifar100,vit_b_16,sig,nodefense,0.005,,,
cifar100,vit_b_16,sig,ft,0.005,,,
cifar100,vit_b_16,sig,fp,0.005,,,
cifar100,vit_b_16,sig,nad,0.005,,,
cifar100,vit_b_16,sig,nc,0.005,,,
cifar100,vit_b_16,sig,anp,0.005,,,
cifar100,vit_b_16,sig,ac,0.005,,,
cifar100,vit_b_16,sig,spectral,0.005,,,
cifar100,vit_b_16,sig,abl,0.005,,,
cifar100,vit_b_16,sig,dbd,0.005,,,
cifar100,vit_b_16,sig,clp,0.005,,,
cifar100,vit_b_16,sig,d-br,0.005,,,
cifar100,vit_b_16,sig,d-st,0.005,,,
cifar100,vit_b_16,sig,dde,0.005,,,
cifar100,vit_b_16,sig,i-bau,0.005,,,
cifar100,vit_b_16,sig,mbns,0.005,,,
cifar100,efficientnet_b3,sig,nodefense,0.005,0.4938,0.0586868686868686,0.2083837389945984
cifar100,efficientnet_b3,sig,ft,0.005,0.4054999947547912,0.0093939397484064,0.1807070821523666
cifar100,efficientnet_b3,sig,fp,0.005,0.4695999920368194,0.0276767686009407,0.2019191980361938
cifar100,efficientnet_b3,sig,nad,0.005,0.4113999903202057,0.0162626262754201,0.1939394026994705
cifar100,efficientnet_b3,sig,nc,0.005,0.4937999844551086,0.0586868710815906,0.2084848582744598
cifar100,efficientnet_b3,sig,anp,0.005,0.4910999834537506,0.0505050532519817,0.2122222334146499
cifar100,efficientnet_b3,sig,ac,0.005,0.288100004196167,0.0124242426827549,0.21636363863945
cifar100,efficientnet_b3,sig,spectral,0.005,0.2381999939680099,0.0030303031671792,0.1740404069423675
cifar100,efficientnet_b3,sig,abl,0.005,0.2058999985456466,0.0413131341338157,0.1189898997545242
cifar100,efficientnet_b3,sig,dbd,0.005,0.4770999848842621,0.7734343409538269,0.0675757601857185
cifar100,efficientnet_b3,sig,clp,0.005,,,
cifar100,efficientnet_b3,sig,d-br,0.005,,,
cifar100,efficientnet_b3,sig,d-st,0.005,,,
cifar100,efficientnet_b3,sig,dde,0.005,,,
cifar100,efficientnet_b3,sig,i-bau,0.005,,,
cifar100,efficientnet_b3,sig,mbns,0.005,,,
cifar100,mobilenet_v3_large,sig,nodefense,0.005,0.5092,0.2026262626262626,0.1262626349925995
cifar100,mobilenet_v3_large,sig,ft,0.005,0.4617999792098999,0.1040404066443443,0.1257575750350952
cifar100,mobilenet_v3_large,sig,fp,0.005,0.5042999982833862,0.2022222280502319,0.1158585920929908
cifar100,mobilenet_v3_large,sig,nad,0.005,0.4567999839782715,0.1073737442493438,0.1363636404275894
cifar100,mobilenet_v3_large,sig,nc,0.005,0.5091999769210815,0.20252525806427,0.1264646500349044
cifar100,mobilenet_v3_large,sig,anp,0.005,0.4684999883174896,0.138282835483551,0.1219191923737526
cifar100,mobilenet_v3_large,sig,ac,0.005,0.3527999818325043,0.2783838510513305,0.0690909102559089
cifar100,mobilenet_v3_large,sig,spectral,0.005,0.4740999937057495,0.1914141476154327,0.0928282886743545
cifar100,mobilenet_v3_large,sig,abl,0.005,0.3664999902248382,0.0024242424406111,0.1476767659187317
cifar100,mobilenet_v3_large,sig,dbd,0.005,0.359499990940094,0.6868687272071838,0.064040407538414
cifar100,mobilenet_v3_large,sig,clp,0.005,,,
cifar100,mobilenet_v3_large,sig,d-br,0.005,,,
cifar100,mobilenet_v3_large,sig,d-st,0.005,,,
cifar100,mobilenet_v3_large,sig,dde,0.005,,,
cifar100,mobilenet_v3_large,sig,i-bau,0.005,,,
cifar100,mobilenet_v3_large,sig,mbns,0.005,,,
cifar100,densenet161,sig,nodefense,0.005,0.5706,0.441010101010101,0.1335353851318359
cifar100,densenet161,sig,ft,0.005,0.5744999647140503,0.4768686890602112,0.1246464699506759
cifar100,densenet161,sig,fp,0.005,0.573199987411499,0.6560606360435486,0.1000000014901161
cifar100,densenet161,sig,nad,0.005,0.5733000040054321,0.512323260307312,0.1191919222474098
cifar100,densenet161,sig,nc,0.005,0.5705999732017517,0.4408080875873565,0.1336363703012466
cifar100,densenet161,sig,anp,0.005,0.5450999736785889,0.2451515197753906,0.1600000113248825
cifar100,densenet161,sig,ac,0.005,0.4142999947071075,0.4281818270683288,0.1085858643054962
cifar100,densenet161,sig,spectral,0.005,0.5324000120162964,0.3512121438980102,0.1371717154979705
cifar100,densenet161,sig,abl,0.005,0.4412999749183655,0.2614141404628753,0.1506060659885406
cifar100,densenet161,sig,dbd,0.005,0.5698999762535095,0.8413131833076477,0.125151515007019
cifar100,densenet161,sig,clp,0.005,,,
cifar100,densenet161,sig,d-br,0.005,,,
cifar100,densenet161,sig,d-st,0.005,,,
cifar100,densenet161,sig,dde,0.005,,,
cifar100,densenet161,sig,i-bau,0.005,,,
cifar100,densenet161,sig,mbns,0.005,,,
cifar100,preactresnet18,lf,nodefense,0.005,,,
cifar100,preactresnet18,lf,ft,0.005,,,
cifar100,preactresnet18,lf,fp,0.005,,,
cifar100,preactresnet18,lf,nad,0.005,,,
cifar100,preactresnet18,lf,nc,0.005,,,
cifar100,preactresnet18,lf,anp,0.005,,,
cifar100,preactresnet18,lf,ac,0.005,,,
cifar100,preactresnet18,lf,spectral,0.005,,,
cifar100,preactresnet18,lf,abl,0.005,,,
cifar100,preactresnet18,lf,dbd,0.005,,,
cifar100,preactresnet18,lf,clp,0.005,,,
cifar100,preactresnet18,lf,d-br,0.005,,,
cifar100,preactresnet18,lf,d-st,0.005,,,
cifar100,preactresnet18,lf,dde,0.005,,,
cifar100,preactresnet18,lf,i-bau,0.005,,,
cifar100,preactresnet18,lf,mbns,0.005,,,
cifar100,vgg19_bn,lf,nodefense,0.005,,,
cifar100,vgg19_bn,lf,ft,0.005,,,
cifar100,vgg19_bn,lf,fp,0.005,,,
cifar100,vgg19_bn,lf,nad,0.005,,,
cifar100,vgg19_bn,lf,nc,0.005,,,
cifar100,vgg19_bn,lf,anp,0.005,,,
cifar100,vgg19_bn,lf,ac,0.005,,,
cifar100,vgg19_bn,lf,spectral,0.005,,,
cifar100,vgg19_bn,lf,abl,0.005,,,
cifar100,vgg19_bn,lf,dbd,0.005,,,
cifar100,vgg19_bn,lf,clp,0.005,,,
cifar100,vgg19_bn,lf,d-br,0.005,,,
cifar100,vgg19_bn,lf,d-st,0.005,,,
cifar100,vgg19_bn,lf,dde,0.005,,,
cifar100,vgg19_bn,lf,i-bau,0.005,,,
cifar100,vgg19_bn,lf,mbns,0.005,,,
cifar100,convnext_tiny,lf,nodefense,0.005,,,
cifar100,convnext_tiny,lf,ft,0.005,,,
cifar100,convnext_tiny,lf,fp,0.005,,,
cifar100,convnext_tiny,lf,nad,0.005,,,
cifar100,convnext_tiny,lf,nc,0.005,,,
cifar100,convnext_tiny,lf,anp,0.005,,,
cifar100,convnext_tiny,lf,ac,0.005,,,
cifar100,convnext_tiny,lf,spectral,0.005,,,
cifar100,convnext_tiny,lf,abl,0.005,,,
cifar100,convnext_tiny,lf,dbd,0.005,,,
cifar100,convnext_tiny,lf,clp,0.005,,,
cifar100,convnext_tiny,lf,d-br,0.005,,,
cifar100,convnext_tiny,lf,d-st,0.005,,,
cifar100,convnext_tiny,lf,dde,0.005,,,
cifar100,convnext_tiny,lf,i-bau,0.005,,,
cifar100,convnext_tiny,lf,mbns,0.005,,,
cifar100,vit_b_16,lf,nodefense,0.005,,,
cifar100,vit_b_16,lf,ft,0.005,,,
cifar100,vit_b_16,lf,fp,0.005,,,
cifar100,vit_b_16,lf,nad,0.005,,,
cifar100,vit_b_16,lf,nc,0.005,,,
cifar100,vit_b_16,lf,anp,0.005,,,
cifar100,vit_b_16,lf,ac,0.005,,,
cifar100,vit_b_16,lf,spectral,0.005,,,
cifar100,vit_b_16,lf,abl,0.005,,,
cifar100,vit_b_16,lf,dbd,0.005,,,
cifar100,vit_b_16,lf,clp,0.005,,,
cifar100,vit_b_16,lf,d-br,0.005,,,
cifar100,vit_b_16,lf,d-st,0.005,,,
cifar100,vit_b_16,lf,dde,0.005,,,
cifar100,vit_b_16,lf,i-bau,0.005,,,
cifar100,vit_b_16,lf,mbns,0.005,,,
cifar100,efficientnet_b3,lf,nodefense,0.005,,,
cifar100,efficientnet_b3,lf,ft,0.005,,,
cifar100,efficientnet_b3,lf,fp,0.005,,,
cifar100,efficientnet_b3,lf,nad,0.005,,,
cifar100,efficientnet_b3,lf,nc,0.005,,,
cifar100,efficientnet_b3,lf,anp,0.005,,,
cifar100,efficientnet_b3,lf,ac,0.005,,,
cifar100,efficientnet_b3,lf,spectral,0.005,,,
cifar100,efficientnet_b3,lf,abl,0.005,,,
cifar100,efficientnet_b3,lf,dbd,0.005,,,
cifar100,efficientnet_b3,lf,clp,0.005,,,
cifar100,efficientnet_b3,lf,d-br,0.005,,,
cifar100,efficientnet_b3,lf,d-st,0.005,,,
cifar100,efficientnet_b3,lf,dde,0.005,,,
cifar100,efficientnet_b3,lf,i-bau,0.005,,,
cifar100,efficientnet_b3,lf,mbns,0.005,,,
cifar100,mobilenet_v3_large,lf,nodefense,0.005,,,
